Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
CUST0306,PROD0021,Category 2,12.87,2024-11-06
CUST0090,PROD0032,Category 2,121.88,2020-06-04
CUST0004,PROD0046,Category 3,166.5,2022-11-11
CUST0178,PROD0033,Category 2,183.35,2024-07-04
CUST0257,PROD0045,Category 5,189.3,2020-08-24
CUST0081,PROD0014,Category 4,128.89,2023-04-18
CUST0232,PROD0050,Category 10,34.74,2023-01-23
CUST0209,PROD0027,Category 10,117.43,2022-09-07
CUST0219,PROD0021,Category 2,130.33,2022-07-11
CUST0114,PROD0021,Category 2,41.31,2022-03-18
CUST0284,PROD0013,Category 6,54.25,2021-06-26
CUST0131,PROD0049,Category 2,75.99,2023-04-22
CUST0443,PROD0008,Category 10,62.12,2024-08-11
CUST0224,PROD0045,Category 5,48.67,2020-07-07
CUST0188,PROD0008,Category 10,72.62,2022-12-10
CUST0331,PROD0029,Category 2,137.98,2023-04-20
CUST0204,PROD0018,Category 2,39.35,2022-07-01
CUST0091,PROD0029,Category 2,49.58,2022-10-03
CUST0216,PROD0042,Category 10,39.04,2021-02-21
CUST0395,PROD0049,Category 2,127.42,2024-01-12
CUST0300,PROD0045,Category 5,54.58,2023-06-18
CUST0269,PROD0001,Category 6,155.0,2022-10-15
CUST0320,PROD0025,Category 1,196.8,2020-01-13
CUST0120,PROD0017,Category 7,25.31,2021-10-15
CUST0235,PROD0036,Category 1,192.3,2021-11-21
CUST0226,PROD0039,Category 1,190.74,2024-05-25
CUST0447,PROD0037,Category 5,30.53,2020-10-27
CUST0288,PROD0024,Category 5,198.7,2024-07-22
CUST0036,PROD0049,Category 2,196.54,2020-02-12
CUST0208,PROD0027,Category 10,162.05,2020-02-01
CUST0485,PROD0029,Category 2,16.97,2020-07-13
CUST0327,PROD0008,Category 10,57.0,2021-12-17
CUST0098,PROD0016,Category 6,168.96,2020-02-25
CUST0326,PROD0035,Category 2,76.79,2024-01-19
CUST0119,PROD0032,Category 2,145.7,2021-06-05
CUST0026,PROD0010,Category 6,22.51,2022-12-08
CUST0316,PROD0049,Category 2,111.3,2022-07-12
CUST0447,PROD0021,Category 2,148.11,2020-10-12
CUST0326,PROD0029,Category 2,190.0,2022-11-20
CUST0390,PROD0001,Category 6,198.29,2021-03-12
CUST0195,PROD0023,Category 2,14.52,2024-04-22
CUST0476,PROD0031,Category 8,105.39,2023-09-06
CUST0174,PROD0011,Category 2,40.32,2021-03-09
CUST0034,PROD0004,Category 1,182.44,2022-08-12
CUST0211,PROD0015,Category 9,67.8,2021-08-20
CUST0497,PROD0034,Category 6,168.02,2022-07-24
CUST0300,PROD0011,Category 2,154.11,2020-01-24
CUST0098,PROD0045,Category 5,82.07,2022-11-28
CUST0216,PROD0037,Category 5,100.22,2024-07-14
CUST0359,PROD0015,Category 9,41.83,2021-04-21
CUST0133,PROD0042,Category 10,72.66,2024-08-27
CUST0045,PROD0038,Category 6,130.91,2020-12-06
CUST0300,PROD0044,Category 5,25.85,2023-05-10
CUST0371,PROD0007,Category 5,168.94,2024-03-20
CUST0189,PROD0033,Category 2,42.4,2024-12-24
CUST0034,PROD0045,Category 5,50.64,2024-10-19
CUST0002,PROD0047,Category 6,183.66,2020-11-01
CUST0111,PROD0005,Category 5,105.93,2023-06-09
CUST0063,PROD0043,Category 9,162.66,2022-11-30
CUST0224,PROD0010,Category 6,90.14,2023-04-15
CUST0259,PROD0026,Category 3,57.88,2022-10-18
CUST0150,PROD0002,Category 1,70.38,2024-03-19
CUST0065,PROD0026,Category 3,99.21,2024-06-07
CUST0342,PROD0005,Category 5,43.57,2020-02-20
CUST0411,PROD0017,Category 7,81.97,2022-09-21
CUST0114,PROD0001,Category 6,28.56,2024-09-28
CUST0232,PROD0016,Category 6,94.95,2022-10-07
CUST0445,PROD0015,Category 9,23.02,2020-03-12
CUST0208,PROD0049,Category 2,118.98,2024-02-03
CUST0208,PROD0026,Category 3,120.99,2023-10-28
CUST0194,PROD0014,Category 4,60.1,2023-10-27
CUST0039,PROD0030,Category 7,188.58,2023-06-17
CUST0024,PROD0047,Category 6,91.45,2025-01-06
CUST0096,PROD0013,Category 6,189.62,2022-05-10
CUST0332,PROD0027,Category 10,29.4,2024-06-25
CUST0193,PROD0024,Category 5,13.02,2020-07-31
CUST0329,PROD0009,Category 3,121.69,2022-02-20
CUST0137,PROD0049,Category 2,114.76,2024-09-14
CUST0259,PROD0001,Category 6,169.18,2023-08-16
CUST0460,PROD0006,Category 3,81.77,2022-02-05
CUST0302,PROD0006,Category 3,171.84,2022-04-17
CUST0253,PROD0050,Category 10,166.79,2020-07-26
CUST0125,PROD0019,Category 4,191.94,2022-09-25
CUST0486,PROD0043,Category 9,38.63,2020-06-08
CUST0429,PROD0029,Category 2,104.81,2023-06-27
CUST0284,PROD0043,Category 9,96.89,2020-07-02
CUST0252,PROD0028,Category 5,90.6,2023-08-09
CUST0358,PROD0025,Category 1,171.57,2022-07-05
CUST0083,PROD0031,Category 8,73.51,2024-05-07
CUST0495,PROD0049,Category 2,171.83,2024-01-03
CUST0260,PROD0050,Category 10,173.09,2023-06-05
CUST0397,PROD0009,Category 3,35.15,2023-06-19
CUST0106,PROD0047,Category 6,175.92,2021-06-30
CUST0185,PROD0025,Category 1,193.38,2023-07-21
CUST0270,PROD0010,Category 6,89.31,2024-03-13
CUST0401,PROD0016,Category 6,151.3,2021-06-05
CUST0416,PROD0002,Category 1,141.4,2023-04-24
CUST0264,PROD0039,Category 1,25.67,2023-07-17
CUST0476,PROD0009,Category 3,16.62,2024-01-08
CUST0390,PROD0007,Category 5,62.11,2022-08-02
CUST0221,PROD0044,Category 5,154.37,2020-05-06
CUST0386,PROD0001,Category 6,160.92,2024-11-18
CUST0449,PROD0001,Category 6,170.74,2021-12-28
CUST0210,PROD0041,Category 7,161.35,2022-04-15
CUST0215,PROD0047,Category 6,184.73,2024-06-30
CUST0271,PROD0003,Category 4,171.35,2022-07-20
CUST0326,PROD0001,Category 6,164.8,2024-05-26
CUST0341,PROD0030,Category 7,107.93,2022-11-19
CUST0244,PROD0027,Category 10,150.05,2022-07-12
CUST0250,PROD0042,Category 10,38.21,2021-09-16
CUST0292,PROD0008,Category 10,176.24,2020-10-05
CUST0242,PROD0010,Category 6,19.06,2022-06-13
CUST0239,PROD0027,Category 10,74.34,2022-01-11
CUST0109,PROD0028,Category 5,182.26,2023-07-11
CUST0213,PROD0009,Category 3,175.9,2021-03-22
CUST0075,PROD0009,Category 3,141.54,2024-03-21
CUST0282,PROD0036,Category 1,73.11,2022-08-30
CUST0316,PROD0001,Category 6,55.93,2020-02-06
CUST0263,PROD0036,Category 1,135.94,2022-11-17
CUST0467,PROD0002,Category 1,58.92,2024-03-21
CUST0382,PROD0022,Category 8,62.9,2020-05-18
CUST0087,PROD0009,Category 3,151.92,2020-09-14
CUST0485,PROD0033,Category 2,168.86,2024-05-21
CUST0031,PROD0018,Category 2,193.59,2024-07-12
CUST0490,PROD0024,Category 5,119.23,2024-10-02
CUST0481,PROD0019,Category 4,79.52,2021-10-25
CUST0455,PROD0017,Category 7,47.86,2024-06-28
CUST0340,PROD0010,Category 6,115.05,2020-05-03
CUST0500,PROD0033,Category 2,81.24,2023-10-24
CUST0346,PROD0050,Category 10,182.26,2021-10-06
CUST0014,PROD0037,Category 5,105.86,2020-09-02
CUST0137,PROD0028,Category 5,134.98,2024-03-12
CUST0052,PROD0047,Category 6,70.24,2020-12-22
CUST0458,PROD0048,Category 4,54.54,2020-09-27
CUST0205,PROD0001,Category 6,112.63,2024-01-12
CUST0009,PROD0039,Category 1,12.9,2021-09-27
CUST0384,PROD0015,Category 9,197.0,2022-01-13
CUST0210,PROD0021,Category 2,61.01,2024-06-17
CUST0353,PROD0001,Category 6,69.71,2023-02-28
CUST0027,PROD0050,Category 10,166.94,2023-09-06
CUST0156,PROD0039,Category 1,50.0,2021-01-03
CUST0275,PROD0006,Category 3,135.95,2020-05-01
CUST0266,PROD0032,Category 2,144.14,2023-12-09
CUST0075,PROD0048,Category 4,102.93,2021-08-04
CUST0425,PROD0048,Category 4,62.51,2024-11-18
CUST0399,PROD0016,Category 6,26.08,2023-04-29
CUST0046,PROD0019,Category 4,115.46,2023-04-09
CUST0473,PROD0033,Category 2,158.52,2021-05-25
CUST0371,PROD0039,Category 1,97.64,2024-11-30
CUST0398,PROD0042,Category 10,110.81,2024-06-01
CUST0075,PROD0026,Category 3,72.44,2024-08-22
CUST0178,PROD0046,Category 3,93.01,2020-11-20
CUST0078,PROD0030,Category 7,18.53,2022-12-21
CUST0147,PROD0002,Category 1,18.71,2020-10-02
CUST0317,PROD0014,Category 4,92.27,2022-10-31
CUST0400,PROD0044,Category 5,105.83,2023-08-02
CUST0105,PROD0018,Category 2,139.69,2024-03-03
CUST0330,PROD0019,Category 4,37.0,2022-04-04
CUST0224,PROD0008,Category 10,156.25,2022-11-14
CUST0211,PROD0037,Category 5,72.89,2022-01-31
CUST0122,PROD0016,Category 6,34.32,2021-11-10
CUST0166,PROD0038,Category 6,90.26,2025-01-03
CUST0232,PROD0027,Category 10,168.09,2023-06-01
CUST0002,PROD0025,Category 1,116.49,2024-09-29
CUST0415,PROD0034,Category 6,139.77,2021-05-11
CUST0331,PROD0039,Category 1,144.39,2020-12-23
CUST0254,PROD0002,Category 1,187.02,2024-08-19
CUST0108,PROD0006,Category 3,66.34,2024-08-21
CUST0442,PROD0033,Category 2,27.06,2020-09-18
CUST0142,PROD0004,Category 1,151.5,2021-12-17
CUST0054,PROD0048,Category 4,37.8,2021-03-14
CUST0389,PROD0037,Category 5,62.94,2021-03-02
CUST0035,PROD0023,Category 2,66.67,2022-05-26
CUST0475,PROD0035,Category 2,96.53,2024-08-08
CUST0037,PROD0031,Category 8,159.38,2023-01-16
CUST0092,PROD0007,Category 5,145.21,2024-05-08
CUST0251,PROD0008,Category 10,120.71,2023-04-19
CUST0466,PROD0030,Category 7,109.13,2022-06-29
CUST0239,PROD0038,Category 6,198.33,2022-03-17
CUST0234,PROD0029,Category 2,52.66,2024-01-16
CUST0123,PROD0041,Category 7,57.2,2022-10-11
CUST0103,PROD0037,Category 5,101.56,2024-03-22
CUST0487,PROD0013,Category 6,142.51,2020-02-03
CUST0314,PROD0006,Category 3,143.54,2023-07-04
CUST0073,PROD0003,Category 4,86.19,2021-09-26
CUST0096,PROD0013,Category 6,132.83,2021-05-02
CUST0187,PROD0047,Category 6,17.59,2023-07-06
CUST0042,PROD0023,Category 2,111.91,2022-10-01
CUST0139,PROD0038,Category 6,19.95,2023-05-31
CUST0426,PROD0009,Category 3,171.47,2022-11-01
CUST0475,PROD0005,Category 5,136.65,2023-01-24
CUST0267,PROD0042,Category 10,11.52,2020-02-06
CUST0425,PROD0013,Category 6,180.12,2020-01-21
CUST0044,PROD0046,Category 3,112.88,2022-06-04
CUST0098,PROD0026,Category 3,183.37,2020-08-29
CUST0049,PROD0027,Category 10,180.69,2022-02-06
CUST0058,PROD0021,Category 2,153.77,2022-10-06
CUST0229,PROD0005,Category 5,187.11,2020-07-07
CUST0223,PROD0048,Category 4,109.81,2024-06-12
CUST0322,PROD0038,Category 6,53.06,2024-10-06
CUST0343,PROD0049,Category 2,137.99,2021-04-27
CUST0047,PROD0006,Category 3,54.05,2021-03-30
CUST0149,PROD0007,Category 5,136.25,2020-06-25
CUST0182,PROD0024,Category 5,189.39,2022-08-28
CUST0357,PROD0016,Category 6,16.32,2022-03-08
CUST0467,PROD0005,Category 5,44.12,2024-06-01
CUST0167,PROD0044,Category 5,55.89,2022-11-18
CUST0321,PROD0008,Category 10,31.76,2022-09-28
CUST0489,PROD0042,Category 10,42.36,2020-01-08
CUST0455,PROD0014,Category 4,39.06,2025-01-03
CUST0041,PROD0009,Category 3,55.72,2024-05-26
CUST0314,PROD0026,Category 3,143.8,2022-03-14
CUST0222,PROD0001,Category 6,115.56,2020-09-15
CUST0322,PROD0050,Category 10,89.87,2021-07-10
CUST0173,PROD0028,Category 5,57.37,2020-06-29
CUST0192,PROD0017,Category 7,37.2,2022-08-04
CUST0384,PROD0007,Category 5,145.14,2022-07-09
CUST0440,PROD0020,Category 8,163.1,2022-07-30
CUST0163,PROD0005,Category 5,14.43,2020-10-06
CUST0333,PROD0041,Category 7,121.64,2023-04-11
CUST0235,PROD0038,Category 6,34.92,2021-09-14
CUST0490,PROD0005,Category 5,161.71,2023-06-18
CUST0414,PROD0006,Category 3,57.35,2020-10-14
CUST0155,PROD0046,Category 3,137.46,2022-07-08
CUST0018,PROD0014,Category 4,28.69,2024-11-26
CUST0194,PROD0031,Category 8,92.38,2021-09-06
CUST0033,PROD0025,Category 1,173.9,2023-09-08
CUST0340,PROD0021,Category 2,19.23,2022-03-22
CUST0209,PROD0007,Category 5,102.79,2020-11-28
CUST0235,PROD0049,Category 2,97.05,2023-06-09
CUST0351,PROD0009,Category 3,165.75,2020-11-20
CUST0423,PROD0001,Category 6,146.97,2020-11-11
CUST0159,PROD0012,Category 4,12.66,2021-09-28
CUST0352,PROD0005,Category 5,162.17,2020-07-11
CUST0410,PROD0042,Category 10,95.04,2020-02-20
CUST0237,PROD0010,Category 6,34.8,2024-07-28
CUST0221,PROD0012,Category 4,32.3,2022-07-30
CUST0375,PROD0010,Category 6,138.29,2023-01-15
CUST0290,PROD0038,Category 6,122.9,2020-09-26
CUST0289,PROD0006,Category 3,161.15,2020-12-27
CUST0369,PROD0023,Category 2,180.9,2021-02-24
CUST0144,PROD0038,Category 6,44.81,2020-12-03
CUST0155,PROD0042,Category 10,108.73,2020-09-21
CUST0110,PROD0044,Category 5,91.02,2024-03-21
CUST0214,PROD0043,Category 9,171.95,2024-09-17
CUST0289,PROD0013,Category 6,165.51,2022-09-04
CUST0427,PROD0042,Category 10,178.33,2022-03-10
CUST0378,PROD0001,Category 6,20.52,2021-04-29
CUST0034,PROD0030,Category 7,76.25,2021-05-28
CUST0358,PROD0035,Category 2,194.99,2023-04-02
CUST0096,PROD0029,Category 2,50.9,2021-05-22
CUST0021,PROD0031,Category 8,14.11,2021-01-24
CUST0359,PROD0013,Category 6,38.5,2021-04-24
CUST0051,PROD0018,Category 2,65.23,2020-04-23
CUST0092,PROD0034,Category 6,177.72,2020-06-01
CUST0103,PROD0020,Category 8,192.13,2022-12-15
CUST0099,PROD0040,Category 3,114.71,2022-08-10
CUST0314,PROD0006,Category 3,195.0,2020-10-26
CUST0187,PROD0017,Category 7,75.98,2024-10-22
CUST0286,PROD0006,Category 3,156.15,2023-02-11
CUST0494,PROD0043,Category 9,59.25,2023-01-10
CUST0454,PROD0025,Category 1,50.94,2021-04-09
CUST0315,PROD0044,Category 5,178.03,2021-10-05
CUST0235,PROD0046,Category 3,47.39,2024-08-26
CUST0048,PROD0049,Category 2,54.29,2021-01-19
CUST0012,PROD0043,Category 9,79.05,2021-11-11
CUST0314,PROD0011,Category 2,74.66,2024-04-05
CUST0158,PROD0038,Category 6,85.85,2021-08-29
CUST0113,PROD0031,Category 8,127.64,2021-09-17
CUST0399,PROD0015,Category 9,159.47,2023-09-11
CUST0210,PROD0044,Category 5,199.35,2020-11-08
CUST0375,PROD0043,Category 9,54.79,2020-12-11
CUST0185,PROD0038,Category 6,146.26,2021-05-30
CUST0141,PROD0030,Category 7,70.2,2023-06-21
CUST0326,PROD0002,Category 1,170.43,2024-04-16
CUST0307,PROD0008,Category 10,149.79,2020-08-14
CUST0488,PROD0016,Category 6,131.79,2023-05-20
CUST0191,PROD0045,Category 5,99.8,2023-03-31
CUST0094,PROD0007,Category 5,32.09,2021-01-12
CUST0419,PROD0038,Category 6,156.89,2024-04-15
CUST0273,PROD0018,Category 2,85.91,2021-03-27
CUST0138,PROD0023,Category 2,184.54,2023-09-29
CUST0417,PROD0042,Category 10,194.42,2024-03-15
CUST0220,PROD0023,Category 2,120.71,2024-04-08
CUST0177,PROD0001,Category 6,70.25,2024-02-14
CUST0008,PROD0011,Category 2,118.24,2022-11-28
CUST0238,PROD0021,Category 2,190.59,2023-11-09
CUST0183,PROD0010,Category 6,45.57,2023-06-18
CUST0486,PROD0039,Category 1,118.62,2022-11-16
CUST0375,PROD0015,Category 9,42.51,2024-02-22
CUST0411,PROD0005,Category 5,163.08,2021-04-09
CUST0280,PROD0044,Category 5,35.27,2021-04-10
CUST0359,PROD0043,Category 9,193.42,2021-12-17
CUST0301,PROD0038,Category 6,78.96,2020-01-15
CUST0282,PROD0048,Category 4,70.43,2021-11-22
CUST0033,PROD0041,Category 7,139.31,2020-06-25
CUST0291,PROD0011,Category 2,17.18,2021-09-12
CUST0070,PROD0019,Category 4,68.62,2020-09-02
CUST0112,PROD0042,Category 10,69.15,2023-09-14
CUST0431,PROD0018,Category 2,72.49,2024-11-02
CUST0409,PROD0036,Category 1,114.48,2022-02-18
CUST0306,PROD0007,Category 5,95.28,2020-03-07
CUST0496,PROD0036,Category 1,11.08,2024-01-05
CUST0342,PROD0004,Category 1,17.44,2022-01-12
CUST0350,PROD0022,Category 8,129.21,2024-12-17
CUST0083,PROD0006,Category 3,101.04,2024-09-04
CUST0400,PROD0037,Category 5,12.5,2024-08-09
CUST0446,PROD0009,Category 3,54.38,2023-09-22
CUST0358,PROD0030,Category 7,88.25,2024-08-14
CUST0361,PROD0002,Category 1,196.69,2022-07-10
CUST0420,PROD0036,Category 1,104.15,2023-02-01
CUST0109,PROD0004,Category 1,77.97,2024-12-03
CUST0220,PROD0015,Category 9,144.99,2021-11-25
CUST0209,PROD0028,Category 5,45.38,2021-03-27
CUST0213,PROD0022,Category 8,100.98,2024-01-15
CUST0487,PROD0020,Category 8,70.61,2021-12-20
CUST0420,PROD0046,Category 3,101.27,2022-10-27
CUST0051,PROD0037,Category 5,156.52,2022-12-19
CUST0130,PROD0047,Category 6,195.4,2020-08-04
CUST0331,PROD0004,Category 1,185.75,2020-03-15
CUST0301,PROD0004,Category 1,177.02,2020-05-29
CUST0113,PROD0013,Category 6,93.98,2024-03-28
CUST0366,PROD0039,Category 1,182.13,2023-07-06
CUST0349,PROD0009,Category 3,28.69,2023-12-13
CUST0217,PROD0014,Category 4,43.9,2024-06-03
CUST0280,PROD0030,Category 7,93.84,2024-06-28
CUST0082,PROD0007,Category 5,54.94,2023-01-29
CUST0369,PROD0027,Category 10,46.53,2025-01-01
CUST0465,PROD0022,Category 8,26.78,2024-01-03
CUST0348,PROD0028,Category 5,183.93,2021-09-02
CUST0316,PROD0017,Category 7,50.44,2023-11-19
CUST0375,PROD0041,Category 7,108.01,2022-03-19
CUST0416,PROD0003,Category 4,91.61,2024-12-19
CUST0296,PROD0021,Category 2,65.9,2024-04-30
CUST0400,PROD0022,Category 8,44.22,2020-08-11
CUST0125,PROD0015,Category 9,62.19,2020-09-08
CUST0112,PROD0018,Category 2,197.45,2023-04-22
CUST0026,PROD0014,Category 4,185.87,2022-08-20
CUST0368,PROD0043,Category 9,172.58,2022-02-21
CUST0151,PROD0015,Category 9,99.94,2021-04-18
CUST0065,PROD0031,Category 8,196.66,2020-11-16
CUST0386,PROD0032,Category 2,97.49,2023-03-09
CUST0312,PROD0029,Category 2,170.76,2020-12-12
CUST0500,PROD0009,Category 3,69.08,2020-09-13
CUST0417,PROD0034,Category 6,190.96,2021-01-28
CUST0208,PROD0038,Category 6,17.71,2020-11-08
CUST0094,PROD0007,Category 5,96.57,2020-12-12
CUST0194,PROD0004,Category 1,40.55,2024-03-26
CUST0210,PROD0012,Category 4,11.71,2021-12-13
CUST0205,PROD0034,Category 6,54.64,2024-12-27
CUST0058,PROD0009,Category 3,11.2,2020-04-24
CUST0283,PROD0019,Category 4,189.01,2020-05-10
CUST0443,PROD0020,Category 8,82.42,2024-03-01
CUST0381,PROD0035,Category 2,122.84,2020-07-09
CUST0335,PROD0030,Category 7,86.57,2023-03-16
CUST0188,PROD0050,Category 10,28.52,2021-05-23
CUST0033,PROD0011,Category 2,111.53,2024-09-20
CUST0330,PROD0005,Category 5,16.02,2023-03-15
CUST0217,PROD0041,Category 7,48.99,2022-09-03
CUST0344,PROD0005,Category 5,129.1,2021-07-08
CUST0143,PROD0001,Category 6,73.47,2021-02-26
CUST0241,PROD0003,Category 4,185.87,2022-10-14
CUST0484,PROD0007,Category 5,66.04,2020-04-04
CUST0362,PROD0037,Category 5,36.97,2024-10-25
CUST0294,PROD0019,Category 4,75.01,2021-07-11
CUST0500,PROD0030,Category 7,55.11,2021-06-25
CUST0479,PROD0034,Category 6,29.02,2022-01-25
CUST0453,PROD0011,Category 2,38.43,2022-09-28
CUST0295,PROD0041,Category 7,83.34,2023-09-25
CUST0260,PROD0019,Category 4,63.43,2020-01-20
CUST0440,PROD0032,Category 2,181.28,2024-12-13
CUST0360,PROD0011,Category 2,165.21,2020-09-26
CUST0251,PROD0027,Category 10,71.54,2020-12-12
CUST0229,PROD0027,Category 10,48.97,2020-01-15
CUST0337,PROD0035,Category 2,77.62,2021-04-05
CUST0432,PROD0013,Category 6,160.84,2020-05-18
CUST0238,PROD0016,Category 6,60.91,2023-07-07
CUST0412,PROD0041,Category 7,124.44,2021-06-04
CUST0118,PROD0049,Category 2,56.04,2024-11-19
CUST0248,PROD0045,Category 5,86.17,2022-08-15
CUST0480,PROD0016,Category 6,174.67,2020-09-10
CUST0158,PROD0003,Category 4,157.02,2022-05-17
CUST0246,PROD0011,Category 2,143.58,2020-01-22
CUST0002,PROD0013,Category 6,129.79,2021-08-24
CUST0395,PROD0021,Category 2,27.12,2022-05-02
CUST0250,PROD0018,Category 2,39.33,2022-10-05
CUST0390,PROD0001,Category 6,94.71,2021-06-17
CUST0112,PROD0003,Category 4,176.92,2023-05-11
CUST0085,PROD0035,Category 2,83.67,2023-05-21
CUST0232,PROD0047,Category 6,27.7,2021-07-26
CUST0177,PROD0014,Category 4,171.22,2023-05-20
CUST0321,PROD0007,Category 5,17.61,2023-01-15
CUST0142,PROD0003,Category 4,137.2,2020-09-21
CUST0272,PROD0012,Category 4,130.52,2021-01-02
CUST0436,PROD0038,Category 6,67.57,2024-10-25
CUST0359,PROD0037,Category 5,69.27,2023-11-15
CUST0353,PROD0021,Category 2,64.05,2020-06-12
CUST0194,PROD0016,Category 6,20.82,2022-09-15
CUST0289,PROD0028,Category 5,101.39,2024-04-17
CUST0493,PROD0019,Category 4,95.06,2021-10-28
CUST0329,PROD0032,Category 2,180.79,2020-08-29
CUST0471,PROD0031,Category 8,82.24,2020-03-18
CUST0094,PROD0035,Category 2,58.73,2024-04-07
CUST0415,PROD0014,Category 4,180.12,2022-08-31
CUST0259,PROD0014,Category 4,44.14,2022-05-09
CUST0392,PROD0025,Category 1,175.06,2022-05-11
CUST0025,PROD0020,Category 8,150.38,2023-02-06
CUST0035,PROD0021,Category 2,78.35,2021-03-23
CUST0029,PROD0033,Category 2,90.38,2024-09-20
CUST0148,PROD0016,Category 6,30.71,2020-10-04
CUST0394,PROD0029,Category 2,168.09,2023-04-08
CUST0340,PROD0030,Category 7,159.59,2022-08-29
CUST0412,PROD0046,Category 3,43.34,2020-05-26
CUST0234,PROD0019,Category 4,135.42,2022-12-27
CUST0248,PROD0035,Category 2,158.24,2020-10-30
CUST0036,PROD0039,Category 1,116.2,2021-01-07
CUST0180,PROD0045,Category 5,60.4,2024-07-16
CUST0183,PROD0004,Category 1,46.35,2020-11-30
CUST0328,PROD0050,Category 10,157.04,2024-01-20
CUST0172,PROD0009,Category 3,70.61,2020-03-25
CUST0455,PROD0049,Category 2,10.6,2022-04-08
CUST0347,PROD0027,Category 10,181.67,2023-04-09
CUST0199,PROD0048,Category 4,44.9,2023-06-04
CUST0128,PROD0025,Category 1,76.63,2021-11-20
CUST0329,PROD0018,Category 2,106.88,2023-02-05
CUST0028,PROD0008,Category 10,74.51,2022-07-31
CUST0196,PROD0028,Category 5,36.88,2024-03-14
CUST0069,PROD0044,Category 5,49.36,2024-10-28
CUST0359,PROD0040,Category 3,36.77,2023-09-15
CUST0157,PROD0037,Category 5,68.72,2023-10-06
CUST0443,PROD0047,Category 6,157.93,2023-06-06
CUST0337,PROD0043,Category 9,61.13,2023-01-25
CUST0454,PROD0003,Category 4,146.75,2020-08-09
CUST0328,PROD0041,Category 7,19.35,2020-02-06
CUST0019,PROD0033,Category 2,168.75,2022-11-27
CUST0171,PROD0032,Category 2,120.24,2022-12-02
CUST0422,PROD0001,Category 6,29.36,2024-01-02
CUST0423,PROD0023,Category 2,192.29,2023-10-19
CUST0490,PROD0050,Category 10,146.13,2023-06-28
CUST0325,PROD0033,Category 2,35.56,2021-08-29
CUST0393,PROD0023,Category 2,27.55,2023-02-18
CUST0078,PROD0012,Category 4,10.53,2022-03-02
CUST0263,PROD0030,Category 7,83.19,2022-05-03
CUST0117,PROD0031,Category 8,140.69,2022-06-15
CUST0425,PROD0044,Category 5,65.15,2022-08-31
CUST0219,PROD0015,Category 9,197.73,2025-01-06
CUST0133,PROD0039,Category 1,185.34,2020-01-02
CUST0266,PROD0001,Category 6,123.28,2023-01-16
CUST0125,PROD0019,Category 4,19.83,2020-04-28
CUST0478,PROD0001,Category 6,105.43,2023-07-17
CUST0053,PROD0016,Category 6,125.16,2021-08-18
CUST0244,PROD0008,Category 10,10.56,2022-11-06
CUST0495,PROD0050,Category 10,23.9,2020-01-27
CUST0062,PROD0003,Category 4,104.22,2024-11-13
CUST0385,PROD0020,Category 8,54.59,2021-02-27
CUST0317,PROD0044,Category 5,20.59,2023-07-05
CUST0435,PROD0032,Category 2,147.37,2024-01-22
CUST0118,PROD0015,Category 9,138.5,2021-08-27
CUST0398,PROD0003,Category 4,109.11,2023-08-05
CUST0018,PROD0005,Category 5,192.78,2024-11-11
CUST0150,PROD0037,Category 5,122.42,2020-12-01
CUST0327,PROD0001,Category 6,114.92,2023-09-16
CUST0210,PROD0013,Category 6,62.33,2022-06-23
CUST0075,PROD0043,Category 9,59.47,2021-05-19
CUST0342,PROD0014,Category 4,12.48,2022-11-07
CUST0352,PROD0022,Category 8,139.27,2022-11-13
CUST0166,PROD0034,Category 6,194.48,2022-05-24
CUST0382,PROD0035,Category 2,130.88,2020-08-25
CUST0324,PROD0039,Category 1,67.34,2021-05-06
CUST0258,PROD0015,Category 9,188.64,2024-06-01
